2024-03-09 13:32:12.076 	-0.08	0.06	9.05	33.14	36.92	-62.78
2024-03-09 13:32:12.382 	-0.08	0.06	9.13	33.46	37.45	-63.28
2024-03-09 13:32:12.689 	-0.08	0.06	9.11	33.69	37.89	-63.79
2024-03-09 13:32:12.996 	-0.08	0.06	9.11	33.96	38.27	-64.29
2024-03-09 13:32:13.305 	-0.08	0.06	9.06	34.19	38.60	-64.80
2024-03-09 13:32:13.610 	-0.08	0.06	9.16	34.19	39.07	-63.47
2024-03-09 13:32:13.921 	-0.06	0.06	8.24	35.56	38.67	-72.52
2024-03-09 13:32:14.227 	-0.06	0.06	9.08	36.31	38.83	-77.09
2024-03-09 13:32:14.534 	-0.06	0.06	9.10	36.54	39.25	-77.43
2024-03-09 13:32:14.841 	-0.06	0.06	9.06	36.80	39.69	-77.94
2024-03-09 13:32:15.150 	-0.06	0.06	9.09	37.07	40.11	-78.44
2024-03-09 13:32:15.459 	-0.06	0.06	9.09	37.30	40.48	-78.95
2024-03-09 13:32:15.755 	-0.06	0.06	9.06	37.54	40.84	-79.45
2024-03-09 13:32:16.068 	-0.06	0.06	9.10	37.76	41.17	-79.94
2024-03-09 13:32:16.376 	-0.06	0.06	9.01	38.12	41.66	-80.43
2024-03-09 13:32:16.682 	-0.06	0.04	9.25	37.90	41.11	-77.88
2024-03-09 13:32:16.849 	-0.06	0.04	9.08	37.96	41.95	-75.72
2024-03-09 13:32:16.988 	-0.06	0.04	9.10	38.02	42.20	-75.97
2024-03-09 13:32:17.300 	-0.06	0.04	9.10	38.07	42.42	-76.12
2024-03-09 13:32:17.606 	-0.06	0.04	9.10	38.34	42.92	-76.55
2024-03-09 13:32:17.913 	-0.06	0.04	9.05	38.57	43.30	-77.07
2024-03-09 13:32:18.226 	-0.06	0.04	9.12	38.76	43.17	-78.26
2024-03-09 13:32:18.529 	-0.08	0.04	9.53	38.93	43.26	-78.44
2024-03-09 13:32:18.837 	-0.08	0.04	9.05	39.10	44.47	-76.16
2024-03-09 13:32:19.140 	-0.08	0.04	9.05	39.33	44.89	-76.66
2024-03-09 13:32:19.448 	-0.08	0.04	9.11	39.58	45.26	-77.17
2024-03-09 13:32:19.751 	-0.08	0.04	9.11	39.74	45.53	-77.51
2024-03-09 13:32:20.068 	-0.08	0.04	9.14	39.94	45.95	-78.02
2024-03-09 13:32:20.148 	-0.08	0.06	9.33	39.16	46.15	-76.86
2024-03-09 13:32:20.368 	-0.08	0.06	9.06	39.54	46.18	-77.70
2024-03-09 13:32:20.677 	-0.08	0.06	9.12	40.02	46.72	-77.56
2024-03-09 13:32:20.984 	-0.08	0.06	9.13	40.25	47.25	-78.08
2024-03-09 13:32:21.288 	-0.08	0.06	9.06	40.53	47.70	-78.58
2024-03-09 13:32:21.600 	-0.08	0.06	9.10	40.79	48.12	-79.08
2024-03-09 13:32:21.905 	-0.08	0.06	9.06	41.01	48.44	-79.59
2024-03-09 13:32:22.060 	-0.06	0.06	9.36	40.73	48.84	-75.82
2024-03-09 13:32:22.522 	-0.06	0.06	9.03	42.12	48.33	-85.81
2024-03-09 13:32:22.827 	-0.06	0.06	9.10	43.04	48.94	-90.23
2024-03-09 13:32:23.135 	-0.06	0.06	9.00	43.29	49.34	-90.73
2024-03-09 13:32:23.444 	-0.06	0.06	9.08	43.56	49.73	-91.24
2024-03-09 13:32:23.750 	-0.06	0.06	8.99	43.91	50.17	-91.72
2024-03-09 13:32:24.057 	-0.06	0.04	9.26	43.70	50.04	-88.79
2024-03-09 13:32:24.367 	-0.06	0.04	9.03	43.49	50.84	-86.35
2024-03-09 13:32:24.669 	-0.06	0.04	9.02	43.88	51.37	-86.83
2024-03-09 13:32:24.977 	-0.06	0.04	9.09	44.06	51.66	-87.18
2024-03-09 13:32:25.047 	-0.06	0.04	9.07	44.31	51.91	-87.71
2024-03-09 13:32:25.283 	-0.06	0.04	9.06	44.51	51.65	-89.75
2024-03-09 13:32:25.354 	-0.08	0.04	8.03	44.43	51.28	-90.55
2024-03-09 13:32:25.589 	-0.08	0.04	10.04	43.88	51.73	-84.39
2024-03-09 13:32:25.898 	-0.08	0.04	9.01	44.54	52.59	-86.96
2024-03-09 13:32:25.950 	-0.08	0.04	9.18	44.77	53.07	-87.47
2024-03-09 13:32:26.205 	-0.08	0.04	9.21	44.86	53.23	-87.63
2024-03-09 13:32:26.515 	-0.08	0.04	9.17	45.01	53.47	-87.97
2024-03-09 13:32:26.820 	-0.08	0.04	9.13	45.26	53.86	-88.48
2024-03-09 13:32:27.128 	-0.08	0.04	9.09	45.49	54.23	-88.99
2024-03-09 13:32:27.434 	-0.08	0.06	9.22	44.98	54.52	-89.45
2024-03-09 13:32:27.741 	-0.08	0.06	8.65	45.38	54.65	-90.30
2024-03-09 13:32:28.051 	-0.08	0.06	9.08	45.84	55.19	-90.08
2024-03-09 13:32:28.357 	-0.08	0.06	9.08	46.15	55.74	-90.58
2024-03-09 13:32:28.662 	-0.08	0.06	9.04	46.45	56.26	-91.08
2024-03-09 13:32:28.973 	-0.08	0.06	9.12	46.70	56.66	-91.58
2024-03-09 13:32:29.278 	-0.08	0.06	9.13	46.96	57.08	-92.08
2024-03-09 13:32:29.582 	-0.08	0.06	9.15	47.21	57.44	-92.59
2024-03-09 13:32:29.897 	-0.08	0.06	9.14	47.45	57.82	-93.09
2024-03-09 13:32:30.203 	-0.08	0.06	9.05	47.68	58.16	-93.60
2024-03-09 13:32:30.507 	-0.08	0.06	9.44	47.36	58.37	-90.91
2024-03-09 13:32:30.550 	-0.06	0.06	8.77	49.65	58.03	-105.90
2024-03-09 13:32:30.814 	-0.06	0.06	9.08	49.60	57.94	-105.55
2024-03-09 13:32:30.858 	-0.06	0.06	9.06	49.86	58.40	-105.90
2024-03-09 13:32:31.118 	-0.06	0.06	9.09	49.94	58.55	-106.07
